Trace,HR,Time,Each_vid_frame_size
0.6015732,96,25.126,
1.0036251,96,25.149,
0.98403151,96,25.19,
0.87123572,97,25.217,
0.68983281,97,25.258,
0.41522774,97,25.285,
0.081782935,97,25.326,
-0.10450368,97,25.367,
-0.20258953,97,25.385,
-0.30067537,97,25.426,
-0.36439881,97,25.448,
-0.54580173,97,25.491,
-0.70272732,97,25.519,
-0.82629077,97,25.548,
-0.97927409,97,25.585,
-1.0851856,97,25.617,
-0.97927409,97,25.649,
-0.46148438,97,25.685,
0.24459249,97,25.717,
0.84475784,97,25.749,
0.93495916,97,25.791,
0.82710592,98,25.817,
0.64076046,98,25.858,
0.37109794,98,25.885,
0.081782935,98,25.926,
-0.070200113,98,25.948,
-0.19276329,98,25.99,
-0.32026901,98,26.032,
-0.48696199,98,26.074,
-0.68313368,98,26.117,
-0.84982667,98,26.158,
-1.0459395,98,26.2,
-1.1341991,98,26.241,
-1.065592,98,26.283,
-0.42618054,98,26.324,
0.53708484,98,26.37,
1.033045,98,26.381,
1.0820585,98,26.423,
1.033045,98,26.434,
0.87611942,98,26.477,
0.73884631,98,26.489,
0.46424124,98,26.531,
0.28772202,98,26.542,
0.081782935,98,26.584,
-0.026070308,98,26.596,
-0.11432992,98,26.637,
-0.20258953,98,26.649,
-0.2810229,98,26.691,
-0.47719459,98,26.733,
-0.66348121,98,26.774,
-0.84982667,98,26.816,
-0.98709978,98,26.857,
-1.1244317,98,26.898,
-0.97733238,98,26.94,
-0.20258953,98,26.981,
0.64076046,98,27.022,
1.0036251,98,27.063,
0.86635203,97.4,27.105,
0.6015732,97,27.146,
0.23870852,97,27.187,
0.032769431,97,27.199,
-0.045663942,97,27.24,
-0.084910048,97,27.252,
-0.12415615,97,27.293,
-0.14374979,97,27.305,
-0.26142927,97,27.346,
-0.37910875,97,27.357,
-0.53603433,97,27.399,
-0.65371381,97,27.417,
-0.75174082,97,27.459,
-0.88513051,97,27.485,
-0.96750615,97,27.517,
-0.98709978,97,27.558,
-0.47719459,97,27.599,
0.4054015,97,27.641,
1.1408983,97,27.682,
1.2389841,97,27.724,
1.033045,97,27.765,
0.75843994,97,27.807,
0.36621424,97,27.847,
0.20928865,97,27.859,
0.052363065,97,27.901,
0.032769431,97,27.912,
-0.045663942,97,27.959,
-0.14374979,97,27.971,
-0.2446011,97,28.012,
-0.37910875,97,28.024,
-0.5262081,97,28.065,
-0.65371381,97,28.086,
-0.75174082,97,28.127,
-0.8645366,97,28.148,
-0.97927409,97,28.185,
-0.94397025,97,28.218,
-0.48502028,97,28.251,
0.30343223,97,28.284,
0.97420527,97,28.317,
1.1977963,97,28.351,
1.101711,96.4,28.387,
0.90065559,96,28.417,
0.72707836,96,28.449,
0.39757582,96,28.487,
0.11514507,96,28.519,
-0.011360374,96,28.549,
-0.084910048,96,28.585,
-0.12903985,96,28.618,
-0.23789337,96,28.649,
-0.41835485,96,28.686,
-0.55562797,96,28.717,
-0.67330745,96,28.748,
-0.80275487,96,28.786,
-0.90866641,96,28.818,
-0.97927409,96,28.851,
-0.88513051,96,28.887,
-0.42618054,96,28.918,
0.27989634,96,28.951,
0.99774117,96,28.985,
1.2095642,96,29.017,
1.1389565,96,29.049,
0.90553929,96,29.094,
0.6505867,96,29.117,
0.356388,96,29.158,
0.072015538,96,29.2,
-0.045663942,96,29.242,
-0.15357602,96,29.286,
-0.22218316,96,29.297,
-0.38893498,96,29.339,
-0.54580173,96,29.381,
-0.69290108,96,29.429,
-0.79098693,96,29.441,
-0.89884017,96,29.482,
-0.93808628,96,29.524,
-0.46736836,96,29.565,
0.42505398,96,29.606,
1.101711,96,29.647,
1.1801444,96,29.689,
1.0212771,95.25,29.73,
0.73884631,95,29.772,
0.58192072,95,29.784,
0.29754826,95,29.827,
0.15044891,95,29.839,
0.072015538,95,29.88,
0.032769431,95,29.892,
-0.075083812,95,29.934,
-0.14374979,95,29.945,
-0.25160303,95,29.987,
-0.35951511,95,29.998,
-0.50855618,95,30.04,
-0.59487407,95,30.052,
-0.75174082,95,30.094,
-0.83511673,95,30.117,
-0.70272732,95,30.15,
-0.042898474,95,30.191,
0.68000657,95,30.217,
1.1389565,95,30.25,
1.2331001,95,30.285,
1.0526386,95,30.317,
0.82710592,95,30.35,
0.53290722,95,30.385,
0.20928865,95,30.417,
0.047479366,95,30.448,
-0.016244072,95,30.485,
-0.096677996,95,30.517,
-0.20258953,95,30.55,
-0.33203696,95,30.585,
-0.49678823,95,30.617,
-0.59975777,95,30.649,
-0.76745103,95,30.685,
-0.83023303,95,30.717,
-0.55562797,95,30.748,
0.16027515,95,30.785,
0.95066937,95,30.817,
1.2978238,95,30.849,
1.268404,95,30.885,
1.0624649,95,30.919,
0.84475784,95,30.948,
0.51331359,95,30.985,
0.23870852,95,31.017,
0.11514507,95,31.049,
0.032769431,95,31.085,
-0.002534413,95,31.117,
-0.12021389,95,31.148,
-0.29673311,95,31.185,
-0.47325233,95,31.217,
-0.64977155,95,31.249,
-0.78116069,95,31.285,
-0.84982667,95,31.317,
-0.59093181,95,31.349,
0.20928865,95,31.385,
1.1624924,95,31.427,
1.4743431,95,31.449,
1.4645168,95,31.49,
1.2978238,95,31.517,
1.0801168,95,31.548,
0.71925268,95,31.587,
0.47406748,95,31.617,
0.29166429,95,31.648,
0.16027515,95,31.687,
0.047479366,95,31.717,
-0.002534413,95,31.748,
-0.20258953,95,31.79,
-0.36439881,95,31.819,
-0.50855618,95,31.849,
-0.66348121,95,31.886,
-0.77627699,95,31.918,
-0.77921898,95,31.949,
-0.3438049,95,31.984,
0.43287966,95,32.017,
1.2448681,95,32.049,
1.5626027,95,32.085,
1.491995,95,32.117,
1.3272437,94,32.148,
1.0820585,94,32.185,
0.69177452,94,32.217,
0.37403992,94,32.249,
0.17398481,94,32.285,
0.091609171,94,32.317,
0.032769431,94,32.348,
-0.096677996,94,32.385,
-0.29673311,94,32.417,
-0.47325233,94,32.451,
-0.64977155,94,32.485,
-0.82629077,94,32.519,
-0.94397025,94,32.548,
-1.0263459,94,32.587,
-0.67330745,94,32.619,
0.10337712,94,32.649,
0.92713348,94,32.685,
1.3625476,94,32.717,
1.3507796,94,32.749,
1.1977963,94,32.785,
0.96243732,94,32.818,
0.63293478,94,32.848,
0.31520018,94,32.885,
0.11514507,94,32.917,
0.032769431,94,32.951,
-0.026070308,94,32.985,
-0.15551774,94,33.019,
-0.29673311,94,33.052,
-0.44971644,94,33.085,
-0.59093181,94,33.117,
-0.76156706,94,33.15,
-0.86159461,94,33.185,
-0.87924654,94,33.218,
-0.51361639,94,33.249,
0.43287966,94,33.286,
1.2095642,94,33.318,
1.5390668,94,33.349,
1.491995,94,33.385,
1.256636,94,33.417,
0.98597322,94,33.449,
0.6015732,94,33.49,
0.3122582,94,33.517,
0.13085528,94,33.558,
0.047479366,94,33.585,
-0.037838256,94,33.617,
-0.2320094,94,33.658,
-0.40852862,94,33.686,
-0.59093181,94,33.717,
-0.76156706,94,33.758,
-0.89395647,94,33.785,
-0.99692602,94,33.826,
-0.96750615,94,33.85,
-0.42618054,94,33.889,
0.43287966,94,33.917,
1.2095642,94,33.95,
1.5390668,94,33.986,
1.4684591,94,34.017,
1.268404,93.333,34.05,
1.0232188,93,34.085,
0.6505867,93,34.117,
0.37403992,93,34.149,
0.14062267,93,34.185,
0.032769431,93,34.217,
-0.061374152,93,34.248,
-0.23789337,93,34.285,
-0.41441259,93,34.317,
-0.59093181,93,34.349,
-0.76745103,93,34.385,
-0.94397025,93,34.418,
-1.0557658,93,34.449,
-1.1341991,93,34.485,
-0.73214719,93,34.518,
0.044537379,93,34.549,
0.89182963,93,34.59,
1.3076501,93,34.631,
1.199738,93.6,34.672,
0.8957719,94,34.713,
0.55250085,94,34.755,
0.26812839,94,34.767,
0.056305327,94,34.808,
-0.026070308,94,34.819,
-0.13392355,94,34.861,
-0.24671933,94,34.885,
-0.3908767,94,34.916,
-0.56739592,94,34.95,
-0.74391514,94,34.984,
-0.92043435,94,35.018,
-1.0557658,94,35.049,
-1.163619,94,35.085,
-1.2970087,94,35.117,
-1.1146055,94,35.149,
-0.5752216,94,35.187,
0.32696813,94,35.217,
0.91536553,94,35.249,
1.1860283,94,35.286,
1.101711,94,35.317,
0.85652579,94,35.349,
0.56232709,94,35.385,
0.1975207,94,35.417,
0.003349562,94,35.448,
-0.16334342,94,35.486,
-0.28496516,94,35.518,
-0.39381868,94,35.549,
-0.5262081,94,35.585,
-0.70272732,94,35.617,
-0.86159461,94,35.649,
-1.0361721,94,35.684,
-1.1793292,94,35.725,
-1.2812985,94,35.767,
-1.1341991,94,35.808,
-0.67330745,94,35.82,
-0.01430236,94,35.861,
0.76238221,94,35.886,
1.1801444,94,35.918,
1.268404,94,35.948,
1.0918847,93,35.985,
0.84475784,93,36.017,
0.50348735,93,36.049,
0.18575276,93,36.085,
0.032769431,93,36.117,
-0.065316415,93,36.149,
-0.15551774,93,36.185,
-0.29673311,93,36.217,
-0.44971644,93,36.251,
-0.62623566,93,36.284,
-0.76745103,93,36.316,
-0.90866641,93,36.351,
-1.0381138,93,36.385,
-1.0734177,93,36.419,
-0.76745103,93,36.449,
0.056305327,93,36.486,
0.73884631,93,36.516,
1.4056771,93,36.549,
1.5390668,93,36.587,
1.4331552,93,36.619,
1.2389841,94,36.648,
0.85652579,94,36.685,
0.50348735,94,36.717,
0.20928865,94,36.751,
0.044537379,94,36.784,
-0.026070308,94,36.819,
-0.12903985,94,36.851,
-0.32026901,94,36.887,
-0.54386002,94,36.917,
-0.65859751,94,36.949,
-0.81452282,94,36.985,
-0.95767991,94,37.019,
-1.0263459,94,37.05,
-0.83805872,94,37.086,
-0.27319722,94,37.117,
0.44464761,94,37.148,
1.2095642,94,37.185,
1.480227,94,37.217,
1.3468373,94,37.249,
1.0918847,94,37.285,
0.79768605,94,37.317,
0.44464761,94,37.349,
0.15044891,94,37.385,
0.021001483,94,37.416,
-0.084910048,94,37.449,
-0.21435748,94,37.484,
-0.3908767,94,37.517,
-0.56739592,94,37.549,
-0.74391514,94,37.585,
-0.90866641,94,37.618,
-1.0067523,94,37.649,
-1.1187831,94,37.685,
-1.1675613,94,37.717,
-0.60464147,94,37.758,
0.15044891,94,37.784,
1.0428712,94,37.826,
1.4449232,94,37.85,
1.3664898,94,37.891,
1.1801444,94,37.917,
0.85652579,94,37.96,
0.51819729,94,37.985,
0.19946241,94,38.026,
0.032769431,94,38.05,
-0.037838256,94,38.091,
-0.14374979,94,38.116,
-0.31044277,94,38.158,
-0.51149816,94,38.185,
-0.68313368,94,38.226,
-0.80569686,94,38.249,
-0.94791251,94,38.291,
-1.0410558,94,38.317,
-1.0263459,94,38.358,
-0.62917764,94,38.385,
-0.011360374,94,38.417,
0.84475784,94,38.45,
1.5527764,94,38.485,
1.6802821,94,38.517,
1.5508347,94,38.549,
1.2782302,94,38.585,
0.91536553,94,38.617,
0.6064569,94,38.649,
0.29754826,94,38.685,
0.10337712,94,38.717,
0.021001483,94,38.749,
-0.096677996,94,38.784,
-0.30850106,94,38.817,
-0.48502028,94,38.85,
-0.6615395,94,38.885,
-0.83805872,94,38.918,
-0.95279621,94,38.949,
-1.065592,94,38.985,
-0.9322023,94,39.019,
-0.40852862,94,39.048,
0.6015732,94,39.089,
1.4253296,94,39.131,
1.6214424,94,39.172,
1.4547494,93.4,39.213,
1.1213046,93,39.254,
0.68000657,93,39.298,
0.38580787,93,39.309,
0.20928865,93,39.351,
0.091609171,93,39.363,
0.022943195,93,39.405,
-0.026070308,93,39.417,
-0.22218316,93,39.458,
-0.43794849,93,39.485,
-0.59975777,93,39.517,
-0.76745103,93,39.55,
-0.95767991,93,39.585,
-1.0851856,93,39.618,
-1.1881552,93,39.649,
-0.93808628,93,39.686,
-0.30555907,93,39.717,
0.55055914,93,39.749,
1.2782302,93,39.785,
1.491995,93,39.82,
1.3566636,93,39.849,
1.1605507,93,39.885,
0.84181585,93,39.919,
0.5152553,93,39.949,
0.1975207,93,39.986,
0.032769431,93,40.017,
-0.061374152,93,40.049,
-0.17905363,93,40.085,
-0.33203696,93,40.117,
-0.56739592,93,40.15,
-0.76745103,93,40.184,
-0.94397025,93,40.217,
-1.0616497,93,40.249,
-1.1793292,93,40.284,
-1.2970087,93,40.316,
-1.2852407,93,40.35,
-0.77921898,93,40.385,
0.079841223,93,40.417,
1.044813,93,40.451,
1.5155309,93,40.487,
1.5272988,93,40.518,
1.3272437,92.333,40.55,
1.0820585,92,40.584,
0.69177452,92,40.617,
0.33873608,92,40.65,
0.11514507,92,40.684,
0.032769431,92,40.719,
-0.061374152,92,40.749,
-0.21435748,92,40.787,
-0.41441259,92,40.817,
-0.61446771,92,40.849,
-0.75174082,92,40.885,
-0.94397025,92,40.917,
-1.0616497,92,40.948,
-1.1793292,92,40.985,
-1.0381138,92,41.016,
-0.3908767,92,41.05,
0.4917194,92,41.084,
1.3272437,92,41.117,
1.6214424,92,41.15,
1.5861386,92,41.184,
1.3390117,92,41.216,
1.033045,92,41.248,
0.70354247,92,41.284,
0.33538221,92,41.325,
0.16515885,92,41.35,
0.11514507,92,41.385,
-0.002534413,92,41.417,
-0.15551774,92,41.449,
-0.3908767,92,41.485,
-0.59093181,92,41.519,
-0.76745103,92,41.549,
-0.94397025,92,41.585,
-1.0616497,92,41.617,
-1.1440254,92,41.649,
-0.94397025,92,41.684,
-0.045663942,92,41.725,
0.85652579,92,41.749,
1.6214424,92,41.79,
1.7979616,92,41.817,
1.7273539,92,41.849,
1.491995,92,41.885,
1.2213322,92,41.917,
0.809454,92,41.949,
0.45641556,92,41.984,
0.25636044,92,42.017,
0.11514507,92,42.049,
0.032769431,92,42.085,
-0.15551774,92,42.118,
-0.33203696,92,42.153,
-0.53209207,92,42.185,
-0.70861129,92,42.217,
-0.87924654,92,42.251,
-0.98709978,92,42.285,
-1.0851856,92,42.317,
-0.79098693,92,42.352,
0.044537379,92,42.384,
0.97420527,92,42.417,
1.543009,92,42.449,
1.703818,92,42.484,
1.491995,92,42.517,
1.2213322,92,42.552,
0.89182963,92,42.584,
0.4917194,92,42.617,
0.1975207,92,42.649,
0.091609171,92,42.684,
0.032769431,92,42.718,
-0.12021389,92,42.752,
-0.33203696,92,42.784,
-0.55562797,92,42.817,
-0.73214719,92,42.849,
-0.94791251,92,42.884,
-1.1204895,92,42.917,
-1.238169,92,42.952,
-1.2617048,92,42.984,
-0.90866641,92,43.017,
-0.037838256,92,43.049,
0.96243732,92,43.084,
1.5743706,92,43.116,
1.6449783,92,43.153,
1.4331552,92,43.184,
1.0624649,92,43.225,
0.59174696,92,43.267,
0.1975207,92,43.308,
0.032769431,92,43.35,
-0.055490178,92,43.395,
-0.12903985,92,43.408,
-0.20258953,92,43.422,
-0.37910875,92,43.449,
-0.5654542,92,43.49,
-0.80275487,92,43.517,
-0.97927409,92,43.552,
-1.1204895,92,43.585,
-1.2028651,92,43.616,
-0.95767991,92,43.65,
-0.15551774,92,43.684,
0.88006169,92,43.719,
1.6449783,92,43.752,
1.7979616,92,43.785,
1.6920501,92,43.818,
1.4007934,92,43.849,
1.0624649,92,43.886,
0.59174696,92,43.916,
0.34656176,92,43.954,
0.17986878,92,43.985,
0.079841223,92,44.017,
0.009233536,92,44.049,
-0.20258953,92,44.084,
-0.37910875,92,44.117,
-0.5654542,92,44.154,
-0.76745103,92,44.185,
-0.93808628,92,44.217,
-1.0145779,92,44.249,
-0.83805872,92,44.284,
-0.17905363,92,44.317,
0.83298989,92,44.352,
1.6920501,92,44.385,
2.0097847,92,44.416,
1.9274091,92,44.449,
1.6704559,92,44.488,
1.2978238,92,44.517,
0.9447854,92,44.552,
0.5152553,92,44.586,
0.31520018,92,44.627,
0.19457872,92,44.649,
0.032769431,92,44.687,
-0.17316966,92,44.718,
-0.35557285,92,44.752,
-0.57916386,92,44.784,
-0.76745103,92,44.818,
-0.92043435,92,44.849,
-1.0969536,92,44.885,
-1.0616497,92,44.917,
-0.37910875,92,44.954,
0.59174696,92,44.986,
1.2448681,92,45.018,
1.6508623,92,45.051,
1.5821963,92,45.084,
1.3390117,92,45.117,
0.99774117,92,45.152,
0.59763093,92,45.186,
0.27989634,92,45.217,
0.072015538,92,45.251,
-0.026070308,92,45.284,
-0.15551774,92,45.318,
-0.40264464,92,45.352,
-0.6380036,92,45.385,
-0.83805872,92,45.417,
-0.99692602,92,45.449,
-1.1440254,92,45.484,
-1.3205446,92,45.517,
-1.4029202,92,45.552,
-1.2146331,92,45.585,
-0.47325233,92,45.618,
0.45641556,92,45.648,
1.1860283,92,45.686,
1.3743155,92,45.716,
1.1703181,92,45.757,
0.87123572,92,45.784,
0.56232709,92,45.817,
0.25341846,92,45.849,
-0.065316415,92,45.884,
-0.24671933,92,45.917,
-0.36928251,92,45.952,
-0.49678823,92,45.984,
-0.67330745,92,46.017,
-0.86159461,92,46.049,
-1.0381138,92,46.084,
-1.2224587,92,46.125,
-1.4186304,92,46.167,
-1.4872376,92,46.208,
-1.4382241,92,46.22,
-0.97733238,92,46.261,
-0.15845972,92,46.285,
0.59763093,92,46.317,
1.1271886,92,46.353,
1.1389565,92,46.384,
0.95066937,92,46.417,
0.66823862,92,46.448,
0.26812839,92,46.49,
0.018059496,92,46.516,
-0.10450368,92,46.558,
-0.20258953,92,46.584,
-0.2810229,92,46.626,
-0.45265842,92,46.65,
-0.60269976,92,46.684,
-0.77921898,92,46.717,
-0.9557382,92,46.752,
-1.1047793,92,46.793,
-1.238169,92,46.835,
-1.2617048,92,46.849,
-0.96750615,92,46.89,
-0.21729946,92,46.917,
0.73884631,92,46.958,
1.3566636,92,46.984,
1.4645168,92,47.025,
1.3272437,92.5,47.048,
1.0918847,93,47.089,
0.79768605,93,47.116,
0.45641556,93,47.152,
0.17398481,93,47.184,
0.032769431,93,47.217,
-0.084910048,93,47.25,
-0.20258953,93,47.285,
-0.34968888,93,47.316,
-0.5262081,93,47.354,
-0.72037924,93,47.384,
-0.86159461,93,47.417,
-1.011636,93,47.448,
-1.1244317,93,47.489,
-0.97733238,93,47.531,
-0.10450368,93,47.572,
0.92519177,93,47.613,
1.4547494,93,47.654,
1.3174175,93,47.696,
1.0134514,93,47.737,
0.62116683,93,47.779,
0.19946241,93,47.82,
0.091609171,93,47.832,
-0.006476675,93,47.874,
-0.045663942,93,47.885,
-0.16334342,93,47.926,
-0.3908767,93,47.968,
-0.49678823,93,47.979,
-0.70272732,93,48.02,
-0.79098693,93,48.033,
-0.83511673,93,48.05,
-0.94397025,93,48.084,
-1.0616497,93,48.117,
-1.1793292,93,48.154,
-0.94397025,93,48.185,
-0.21435748,93,48.217,
0.66823862,93,48.248,
1.3507796,93,48.284,
1.5037629,93,48.317,
1.3174175,93,48.352,
1.0624649,93,48.384,
0.75061426,93,48.418,
0.356388,93,48.453,
0.062189301,93,48.484,
-0.002534413,93,48.518,
-0.13392355,93,48.554,
-0.24671933,93,48.584,
-0.3908767,93,48.618,
-0.58504784,93,48.654,
-0.71743725,93,48.684,
-0.88513051,93,48.717,
-1.0381138,93,48.752,
-1.1440254,93,48.784,
-0.97927409,93,48.817,
-0.30850106,93,48.852,
0.55055914,93,48.884,
1.3860834,93,48.925,
1.5626027,93,48.952,
1.4253296,93,48.993,
1.1948543,93,49.016,
0.82710592,93,49.057,
0.48877742,93,49.084,
0.24853476,93,49.125,
0.16515885,93,49.152,
0.091609171,93,49.193,
0.032769431,93,49.216,
-0.14374979,93,49.257,
-0.34968888,93,49.284,
-0.5262081,93,49.325,
-0.65859751,93,49.352,
-0.79098693,93,49.393,
-0.80569686,93,49.416,
-0.29084914,93,49.457,
0.50348735,93,49.484,
1.3390117,93,49.516,
1.8450334,93,49.552,
1.8803373,93,49.584,
1.7273539,93,49.616,
1.491995,93,49.652,
1.1624924,93,49.684,
0.75061426,93,49.717,
0.4917194,93,49.752,
0.35050403,93,49.784,
0.23282455,93,49.817,
0.056305327,93,49.852,
-0.096677996,93,49.884,
-0.35951511,93,49.926,
-0.54091803,93,49.952,
-0.73214719,93,49.994,
-0.83511673,93,50.016,
-0.73214719,93,50.057,
-0.0731421,93,50.1,
0.44464761,93,50.117,
1.1948543,93,50.158,
1.724412,93,50.184,
1.6901084,93,50.226,
1.5331828,93.333,50.253,
1.2782302,94,50.294,
0.95949533,94,50.316,
0.57215333,94,50.358,
0.29754826,94,50.384,
0.17398481,94,50.425,
0.072015538,94,50.452,
-0.034484391,94,50.484,
-0.30067537,94,50.525,
-0.5262081,94,50.552,
-0.70861129,94,50.584,
-0.88513051,94,50.616,
-1.00281,94,50.652,
-1.1204895,94,50.684,
-1.0165196,94,50.725,
-0.42323855,94,50.752,
0.41522774,94,50.793,
1.1703181,94,50.835,
1.2488103,94,50.876,
1.0771748,93,50.917,
0.91536553,93,50.929,
0.6505867,93,50.971,
0.38580787,93,50.984,
0.091609171,93,51.025,
-0.055490178,93,51.052,
-0.17905363,93,51.084,
-0.2810229,93,51.125,
-0.42323855,93,51.152,
-0.53209207,93,51.184,
-0.76156706,93,51.225,
-0.93808628,93,51.252,
-1.1146055,93,51.297,
-1.2469949,93,51.317,
-1.3558484,93,51.358,
-1.3793843,93,51.383,
-1.1204895,93,51.418,
-0.42618054,93,51.453,
0.33873608,93,51.484,
0.809454,93,51.516,
0.82122195,93,51.552,
0.70354247,93,51.586,
0.50348735,93,51.616,
0.25830215,93,51.652,
-0.0731421,93,51.686,
-0.32026901,93,51.717,
-0.45754212,93,51.752,
-0.5262081,93,51.784,
-0.62623566,93,51.816,
-0.80081316,93,51.852,
-1.00281,93,51.885,
-1.1734452,93,51.916,
-1.2812985,93,51.952,
-1.4088042,93,51.984,
-1.46176,93,52.016,
-1.4970638,93,52.052,
-1.3323125,93,52.084,
-0.79098693,93,52.116,
-0.14374979,93,52.158,
0.58192072,93,52.2,
0.68000657,93,52.242,
0.52308098,93,52.283,
0.27989634,93,52.324,
0.062189301,93,52.337,
-0.15551774,93,52.38,
-0.26142927,93,52.391,
-0.35951511,93,52.433,
-0.42323855,93,52.455,
-0.5262081,93,52.484,
-0.64977155,93,52.516,
-0.81058056,93,52.554,
-0.93808628,93,52.584,
-1.0381138,93,52.616,
-1.163619,93,52.653,
-1.232285,93,52.684,
-1.3058347,93,52.716,
-1.3373728,93,52.753,
-1.0851856,93,52.784,
-0.52032412,93,52.816,
0.26812839,93,52.852,
0.79768605,93,52.884,
0.89182963,93,52.916,
0.7859181,92.5,52.952,
0.62116683,92,52.984,
0.39757582,92,53.018,
0.12691302,92,53.052,
-0.061374152,92,53.084,
-0.20258953,92,53.116,
-0.29084914,92,53.153,
-0.46736836,92,53.186,
-0.56739592,92,53.216,
-0.74391514,92,53.253,
-0.86159461,92,53.287,
-0.96750615,92,53.316,
-1.1047793,92,53.357,
-1.1930389,92,53.398,
-1.2617048,92,53.416,
-1.2617048,92,53.457,
-0.93808628,92,53.499,
-0.094736285,92,53.54,
0.68983281,92,53.582,
0.91536553,92,53.593,
0.85652579,91.5,53.634,
0.75843994,91,53.653,
0.58192072,91,53.694,
0.356388,91,53.716,
0.10337712,91,53.753,
-0.0731421,91,53.784,
-0.20258953,91,53.817,
-0.28496516,91,53.852,
-0.37910875,91,53.885,
-0.50855618,91,53.918,
-0.6850754,91,53.952,
-0.83805872,91,53.986,
-0.96750615,91,54.017,
-1.0851856,91,54.053,
-1.1557933,91,54.084,
-1.2499369,91,54.116,
-1.3087766,91,54.152,
-1.2852407,91,54.184,
-0.83805872,91,54.22,
-0.084910048,91,54.252,
0.65647067,91,54.284,
1.0095091,91,54.316,
0.97420527,90.667,54.352,
0.79768605,90,54.384,
0.49366111,90,54.426,
0.22399859,90,54.452,
0.047479366,90,54.486,
-0.15216387,90,54.527,
-0.20258953,90,54.553,
-0.21435748,90,54.585,
-0.32026901,90,54.617,
-0.48502028,90,54.652,
-0.6615395,90,54.684,
-0.77627699,90,54.716,
-0.89884017,90,54.752,
-1.0263459,90,54.787,
-1.0969536,90,54.816,
-1.0851856,90,54.857,
-0.76156706,90,54.884,
-0.096677996,90,54.916,
0.75843994,90,54.957,
1.2242742,90,54.985,
1.1899706,90,55.026,
1.0624649,90,55.052,
0.78785981,90,55.093,
0.51819729,90,55.116,
0.26812839,90,55.152,
0.091609171,90,55.184,
0.032769431,90,55.216,
-0.016244072,90,55.252,
-0.12903985,90,55.284,
-0.23789337,90,55.317,
-0.40852862,90,55.354,
-0.60269976,90,55.384,
-0.73214719,90,55.416,
